Date,Entertainment,Tech,Pharma,continent,location,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,population
2020-06-22,0.012150723555787226,0.0371251980736921,0.025668351362200234,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,468.25,14.97,2368028992
2020-06-29,-0.038724007317094626,-0.011911202503817862,-0.01563097668489064,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,592.56,14.38,2368028992
2020-07-06,0.0523125851915289,0.04253115216982974,0.04219103747423092,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,826.39,16.42,2368028992
2020-07-13,0.004076116492889633,-0.0119280918452522,-0.013241160466742894,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1043.7,13.92,2368028992
2020-07-20,0.027217403221348548,0.03454406898868939,0.04432288175812642,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1210.31,17.13,2368028992
2020-07-27,-0.014912620782912202,-0.02495281424064482,0.00018882104271529274,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1366.57,20.41,2368028992
2020-08-03,0.01628861632542553,0.05719496235437317,0.00687048181778696,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1339.31,22.97,2368028992
2020-08-10,0.02629273040804097,0.0023834648504898843,-0.005360491615614944,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1216.38,23.57,2368028992
2020-08-17,0.0028420194699290847,0.010698844710723333,0.012928833127678277,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1089.6,22.5,2368028992
2020-08-24,0.02619826606880132,0.03699055686120958,-0.010291960828117605,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1022.68,21.080000000000002,2368028992
2020-08-31,0.02837850629482636,0.03785868809839627,0.017988216187492325,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,907.19,19.25,2368028992
2020-09-07,-0.023673349579373757,-0.04494492374774476,-0.023931026074838928,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,863.85,18.03,2368028992
2020-09-14,-0.029068579024204948,-0.023903535756566282,0.0036830595976374268,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,822.98,16.11,2368028992
2020-09-21,-0.03316249702217127,-0.023165290751848856,-0.023844269802704345,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,748.76,14.72,2368028992
2020-09-28,0.02337386946789907,0.032204446314072724,0.00743454130575773,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,842.61,14.8,2368028992
2020-10-05,0.012235014337116483,0.01147367400924522,0.02235570721615572,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,886.98,13.92,2368028992
2020-10-12,0.030998986231506778,0.04981937356178744,0.025999614402068223,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,903.57,13.66,2368028992
2020-10-19,-0.03667880294505224,-0.037634330148720085,-0.026846767287455997,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1023.3299999999999,13.669999999999998,2368028992
2020-10-26,0.017602653108454252,-0.025814066583933707,0.0038530483805194336,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1186.6799999999998,14.829999999999998,2368028992
2020-11-02,-0.0263525456079377,-0.041677997354693824,-0.029796337910965313,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1407.91,17.05,2368028992
2020-11-09,0.06525662752200144,0.0825173167015983,0.06960482438160673,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1830.8600000000001,18.77,2368028992
2020-11-16,0.021303932358858024,0.013740956672627144,0.008793965975754154,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,2493.02,22.349999999999998,2368028992
2020-11-23,-0.009499468670031059,-0.018890718003474603,-0.030939162288219513,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,3084.91,27.31,2368028992
2020-11-30,0.02304651403734281,0.0279208842042771,0.011179376566968708,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,3430.82,32.65,2368028992
2020-12-07,0.03012251767581791,0.023372320922450316,0.019044873517145438,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,3502.63,37.38,2368028992
2020-12-14,-0.009990039440388477,-0.01313965677618005,-0.009071222752434155,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,3907.43,45.77,2368028992
2020-12-21,-0.0029106288686761516,0.028669475590700776,0.009244145291877542,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,4341.04,52.83,2368028992
2020-12-28,0.015238211998858234,0.0188713077953764,0.0030474182828691665,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,4312.42,54.79,2368028992
2021-01-04,-0.014485532137952945,-0.020277853125286693,0.010680774920025516,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,3999.83,54.79,2368028992
2021-01-11,-0.00286221423874666,0.013821342279743309,0.043230822362512425,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,4282.88,59.080000000000005,2368028992
2021-01-18,-0.015200037877135914,-0.017581312624814032,-0.008258486970724696,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,4816.8,64.45,2368028992
2021-01-25,0.05874003659003616,0.049903400585738944,0.011813209327885798,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,4384.21,67.57,2368028992
2021-02-01,-0.01616136595235044,-0.013378736257473656,-0.024720194696019812,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,3541.36,65.67,2368028992
2021-02-08,0.0509336816153653,0.034068191760680946,0.002940213654119015,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,2952.04,63.370000000000005,2368028992
2021-02-15,0.01810818447237205,0.01343825926107171,0.012613480117641613,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,2353.83,58.650000000000006,2368028992
2021-02-22,-0.011157787470693488,-0.04079467946937342,-0.027138517375436922,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1798.5500000000002,53.580000000000005,2368028992
2021-03-01,0.016622538671024277,0.013808864735571994,-0.000525703183366383,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1379.89,41.38,2368028992
2021-03-08,-0.01385615893032457,-0.06960205677621785,-0.01181570267592544,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1326.08,36.69,2368028992
2021-03-15,0.03834910283540062,0.05398759158019982,0.023233307342142188,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1201.19,29.01,2368028992
2021-03-22,0.010896475711648526,-0.004994101029750893,0.005888414340231221,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1120.62,23.14,2368028992
2021-03-29,-0.038678006771810755,0.0008341539845805556,0.01629254971834977,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1143.32,18.22,2368028992
2021-04-05,0.041834797993918926,0.04662979029601092,-0.0031520897122607203,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1250.22,17.28,2368028992
2021-04-12,0.006022612066459992,0.020117378120314194,0.007395923725413054,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1322.49,15.3,2368028992
