Date,Entertainment,Tech,Pharma,continent,location,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,population
2022-07-04,102.45921694408918,141.0693321446608,132.38760643916365,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,2131.45,7.45,2368028992
2022-07-11,102.7769584361771,145.08849359673152,133.13286753282355,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,2240.45,7.5600000000000005,2368028992
2022-07-18,103.03861271833159,145.15493181828424,130.11106438095388,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,2298.56,7.47,2368028992
2022-07-25,104.29083378954273,150.9677952701047,133.23497813077947,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,2617.83,8.459999999999999,2368028992
2022-08-01,105.20665696041833,159.3382486236621,134.163957769305,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,2693.49,9.25,2368028992
2022-08-08,107.31863611479486,161.39766884770975,134.51107299288907,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,2641.8599999999997,9.22,2368028992
2022-08-15,111.71081918297617,167.80837230776592,137.09389753999415,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,2235.09,9.68,2368028992
2022-08-22,104.7394061097451,159.4157526609084,133.9189449261814,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,2006.8700000000001,9.9,2368028992
2022-08-29,102.29098481058658,152.82789216401602,129.03915784477448,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1859.3799999999999,9.450000000000001,2368028992
2022-09-05,100.627570602338,147.09254141492008,127.59971560891887,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1761.97,9.33,2368028992
2022-09-12,104.49644510621027,154.34471480351374,134.11294355780407,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1589.84,8.65,2368028992
2022-09-19,98.0121486401027,143.670795362652,129.41002163009142,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1280.5,7.92,2368028992
2022-09-26,90.48284259359765,136.38957529104744,124.5927532537584,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1159.46,8.309999999999999,2368028992
2022-10-03,92.20596468231308,135.9234158899221,126.68365387317677,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1039.8899999999999,8.149999999999999,2368028992
2022-10-10,91.02598004398487,131.7944195013468,124.88997184521722,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,906.57,8.39,2368028992
2022-10-17,92.33707572525496,133.59252356403493,129.0307842169524,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,797.02,7.25,2368028992
2022-10-24,94.58461986351473,139.91919788174118,132.19787268765842,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,762.91,7.2299999999999995,2368028992
2022-10-31,90.29552635553185,141.92820235347457,136.0619280315039,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,806.86,8.78,2368028992
2022-11-07,87.16770945910869,136.53388149993188,135.50847149819242,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,757.27,8.51,2368028992
2022-11-14,93.31102135060007,146.51226633104693,136.57441213270468,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,795.71,7.07,2368028992
2022-11-21,91.9999330434044,145.03602412607785,137.98884031253436,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,821.6899999999999,6.64,2368028992
2022-11-28,92.52436984109754,145.11376213123623,139.5160125293796,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,826.22,6.800000000000001,2368028992
2022-12-05,95.74585960470242,147.74428936319478,141.893876305986,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,880.94,6.98,2368028992
2022-12-12,93.32975149959178,148.47686889235433,142.92905063768586,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1019.53,6.24,2368028992
2022-12-19,87.88924051753024,139.60856648380198,138.3925822969839,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1339.82,8.57,2368028992
2022-12-26,89.74803082717058,138.6958056659056,140.07015111481007,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited StatesUnited States,1357.78,8.09,2368028992
2023-01-02,90.10475905064396,138.51769542646457,139.81282846356336,North AmericaNorth AmericaNorth AmericaNorth AmericaNorth America,United StatesUnited StatesUnited StatesUnited StatesUnited States,1062.45,6.35,1691449280
